Sim: 1
ID: 76
Description: Test run of cold flow MSSE simulation with Ma 0.1 initialisation
Variables: 3
time A Ma
0.054369900 0.060002032 0.936804095 
0.054379900 0.060002032 0.936804095 
0.054389900 0.060002032 0.936804095 
0.054399900 0.060002032 0.936804095 
0.054409900 0.060002032 0.936804095 
0.054419900 0.060002032 0.936804095 
0.054429900 0.060002032 0.936804095 
0.054439900 0.060002032 0.936804095 
0.054449900 0.060002032 0.936804095 
0.054459900 0.060002032 0.936804095 
0.054469900 0.060002032 0.936804095 
0.054479900 0.060002032 0.936804095 
0.054489900 0.060002032 0.936804095 
0.054499900 0.060002032 0.936804095 
0.054509900 0.060002032 0.936804095 
0.054519900 0.060002032 0.936804095 
0.054529900 0.060002032 0.936804095 
0.054539900 0.060002032 0.936804095 
0.054549900 0.060002032 0.936804095 
0.054559900 0.060002032 0.936804095 
0.054569900 0.060002032 0.936804095 
0.054579900 0.060002032 0.936804095 
0.054589900 0.060002032 0.936804095 
0.054599900 0.060002032 0.936804095 
0.054609900 0.060002032 0.936804095 
0.054619900 0.060002032 0.936804095 
0.054629900 0.060002032 0.936804095 
0.054639900 0.060002032 0.936804095 
0.054649900 0.060002032 0.936804095 
0.054659900 0.060002032 0.936804095 
0.054669900 0.060002032 0.936804095 
0.054679900 0.060002032 0.936804095 
0.054689900 0.060002032 0.936804095 
0.054699900 0.060002032 0.936804095 
0.054709900 0.060002032 0.936804095 
0.054719900 0.060002032 0.936804095 
0.054729900 0.060002032 0.936804095 
0.054739900 0.060002032 0.936804095 
0.054749900 0.060002032 0.936804095 
0.054759900 0.060002032 0.936804095 
0.054769900 0.060002032 0.936804095 
0.054779900 0.060002032 0.936804095 
0.054789900 0.060002032 0.936804095 
0.054799900 0.060002032 0.936804095 
0.054809900 0.060002032 0.936804095 
0.054819900 0.060002032 0.936804095 
0.054829900 0.060002032 0.936804095 
0.054839900 0.060002032 0.936804095 
0.054849900 0.060002032 0.936804095 
0.054859900 0.060002032 0.936804095 
0.054869900 0.060002032 0.936804095 
0.054879900 0.060002032 0.936804095 
0.054889900 0.060002032 0.936804095 
0.054899900 0.060002032 0.936804095 
0.054909900 0.060002032 0.936804095 
0.054919900 0.060002032 0.936804095 
0.054929900 0.060002032 0.936804095 
0.054939900 0.060002032 0.936804095 
0.054949900 0.060002032 0.936804095 
0.054959900 0.060002032 0.936804095 
0.054969900 0.060002032 0.936804095 
0.054979900 0.060002032 0.936804095 
0.054989900 0.060002032 0.936804095 
0.054999900 0.060002032 0.936804095 
0.055009900 0.060002032 0.936804095 
0.055019900 0.060002032 0.936804095 
0.055029900 0.060002032 0.936804095 
0.055039900 0.060002032 0.936804095 
0.055049900 0.060002032 0.936804095 
0.055059900 0.060002032 0.936804095 
0.055069900 0.060002032 0.936804095 
0.055079900 0.060002032 0.936804095 
0.055089900 0.060002032 0.936804095 
0.055099900 0.060002032 0.936804095 
0.055109900 0.060002032 0.936804095 
0.055119900 0.060002032 0.936804095 
0.055129900 0.060002032 0.936804095 
0.055139900 0.060002032 0.936804095 
0.055149900 0.060002032 0.936804095 
0.055159900 0.060002032 0.936804095 
0.055169900 0.060002032 0.936804095 
0.055179900 0.060002032 0.936804095 
0.055189900 0.060002032 0.936804095 
0.055199900 0.060002032 0.936804095 
0.055209900 0.060002032 0.936804095 
0.055219900 0.060002032 0.936804095 
0.055229900 0.060002032 0.936804095 
0.055239900 0.060002032 0.936804095 
0.055249900 0.060002032 0.936804095 
0.055259900 0.060002032 0.936804095 
0.055269900 0.060002032 0.936804095 
0.055279900 0.060002032 0.936804095 
0.055289900 0.060002032 0.936804095 
0.055299900 0.060002032 0.936804095 
0.055309900 0.060002032 0.936804095 
0.055319900 0.060002032 0.936804095 
0.055329900 0.060002032 0.936804095 
0.055339900 0.060002032 0.936804095 
0.055349900 0.060002032 0.936804095 
0.055359900 0.060002032 0.936804095 
0.055369900 0.060002032 0.936804095 
0.055379900 0.060002032 0.936804095 
0.055389900 0.060002032 0.936804095 
0.055399900 0.060002032 0.936804095 
0.055409900 0.060002032 0.936804095 
0.055419900 0.060002032 0.936804095 
0.055429900 0.060002032 0.936804095 
0.055439900 0.060002032 0.936804095 
0.055449900 0.060002032 0.936804095 
0.055459900 0.060002032 0.936804095 
0.055469900 0.060002032 0.936804095 
0.055479900 0.060002032 0.936804095 
0.055489900 0.060002032 0.936804095 
0.055499900 0.060002032 0.936804095 
0.055509900 0.060002032 0.936804095 
0.055519900 0.060002032 0.936804095 
0.055529900 0.060002032 0.936804095 
0.055539900 0.060002032 0.936804095 
0.055549900 0.060002032 0.936804095 
0.055559900 0.060002032 0.936804095 
0.055569900 0.060002032 0.936804095 
0.055579900 0.060002032 0.936804095 
0.055589900 0.060002032 0.936804095 
0.055599900 0.060002032 0.936804095 
0.055609900 0.060002032 0.936804095 
0.055619900 0.060002032 0.936804095 
0.055629900 0.060002032 0.936804095 
0.055639900 0.060002032 0.936804095 
0.055649900 0.060002032 0.936804095 
0.055659900 0.060002032 0.936804095 
0.055669900 0.060002032 0.936804095 
0.055679900 0.060002032 0.936804095 
0.055689900 0.060002032 0.936804095 
0.055699900 0.060002032 0.936804095 
0.055709900 0.060002032 0.936804095 
0.055719900 0.060002032 0.936804095 
0.055729900 0.060002032 0.936804095 
0.055739900 0.060002032 0.936804095 
0.055749900 0.060002032 0.936804095 
0.055759900 0.060002032 0.936804095 
0.055769900 0.060002032 0.936804095 
0.055779900 0.060002032 0.936804095 
0.055789900 0.060002032 0.936804095 
0.055799900 0.060002032 0.936804095 
0.055809900 0.060002032 0.936804095 
0.055819900 0.060002032 0.936804095 
0.055829900 0.060002032 0.936804095 
0.055839900 0.060002032 0.936804095 
0.055849900 0.060002032 0.936804095 
0.055859900 0.060002032 0.936804095 
0.055869900 0.060002032 0.936804095 
0.055879900 0.060002032 0.936804095 
0.055889900 0.060002032 0.936804095 
0.055899900 0.060002032 0.936804095 
0.055909900 0.060002032 0.936804095 
0.055919900 0.060002032 0.936804095 
0.055929900 0.060002032 0.936804095 
0.055939900 0.060002032 0.936804095 
0.055949900 0.060002032 0.936804095 
0.055959900 0.060002032 0.936804095 
0.055969900 0.060002032 0.936804095 
0.055979900 0.060002032 0.936804095 
0.055989900 0.060002032 0.936804095 
0.055999900 0.060002032 0.936804095 
0.056009900 0.060002032 0.936804095 
0.056019900 0.060002032 0.936804095 
0.056029900 0.060002032 0.936804095 
0.056039900 0.060002032 0.936804095 
0.056049900 0.060002032 0.936804095 
0.056059900 0.060002032 0.936804095 
0.056069900 0.060002032 0.936804095 
0.056079900 0.060002032 0.936804095 
0.056089900 0.060002032 0.936804095 
0.056099900 0.060002032 0.936804095 
0.056109900 0.060002032 0.936804095 
0.056119900 0.060002032 0.936804095 
0.056129900 0.060002032 0.936804095 
0.056139900 0.060002032 0.936804095 
0.056149900 0.060002032 0.936804095 
0.056159900 0.060002032 0.936804095 
0.056169900 0.060002032 0.936804095 
0.056179900 0.060002032 0.936804095 
0.056189900 0.060002032 0.936804095 
0.056199900 0.060002032 0.936804095 
0.056209900 0.060002032 0.936804095 
0.056219900 0.060002032 0.936804095 
0.056229900 0.060002032 0.936804095 
0.056239900 0.060002032 0.936804095 
0.056249900 0.060002032 0.936804095 
0.056259900 0.060002032 0.936804095 
0.056269900 0.060002032 0.936804095 
0.056279900 0.060002032 0.936804095 
0.056289900 0.060002032 0.936804095 
0.056299900 0.060002032 0.936804095 
0.056309900 0.060002032 0.936804095 
0.056319900 0.060002032 0.936804095 
0.056329900 0.060002032 0.936804095 
0.056339900 0.060002032 0.936804095 
0.056349900 0.060002032 0.936804095 
0.056359900 0.060002032 0.936804095 
0.056369900 0.060002032 0.936804095 
0.056379900 0.060002032 0.936804095 
0.056389900 0.060002032 0.936804095 
0.056399900 0.060002032 0.936804095 
0.056409900 0.060002032 0.936804095 
0.056419900 0.060002032 0.936804095 
0.056429900 0.060002032 0.936804095 
0.056439900 0.060002032 0.936804095 
0.056449900 0.060002032 0.936804095 
0.056459900 0.060002032 0.936804095 
0.056469900 0.060002032 0.936804095 
0.056479900 0.060002032 0.936804095 
0.056489900 0.060002032 0.936804095 
0.056499900 0.060002032 0.936804095 
0.056509900 0.060002032 0.936804095 
0.056519900 0.060002032 0.936804095 
0.056529900 0.060002032 0.936804095 
0.056539900 0.060002032 0.936804095 
0.056549900 0.060002032 0.936804095 
0.056559900 0.060002032 0.936804095 
0.056569900 0.060002032 0.936804095 
0.056579900 0.060002032 0.936804095 
0.056589900 0.060002032 0.936804095 
0.056599900 0.060002032 0.936804095 
0.056609900 0.060002032 0.936804095 
0.056619900 0.060002032 0.936804095 
0.056629900 0.060002032 0.936804095 
0.056639900 0.060002032 0.936804095 
0.056649900 0.060002032 0.936804095 
0.056659900 0.060002032 0.936804095 
0.056669900 0.060002032 0.936804095 
0.056679900 0.060002032 0.936804095 
0.056689900 0.060002032 0.936804095 
0.056699900 0.060002032 0.936804095 
0.056709900 0.060002032 0.936804095 
0.056719900 0.060002032 0.936804095 
0.056729900 0.060002032 0.936804095 
0.056739900 0.060002032 0.936804095 
0.056749900 0.060002032 0.936804095 
0.056759900 0.060002032 0.936804095 
0.056769900 0.060002032 0.936804095 
0.056779900 0.060002032 0.936804095 
0.056789900 0.060002032 0.936804095 
0.056799900 0.060002032 0.936804095 
0.056809900 0.060002032 0.936804095 
0.056819900 0.060002032 0.936804095 
0.056829900 0.060002032 0.936804095 
0.056839900 0.060002032 0.936804095 
0.056849900 0.060002032 0.936804095 
0.056859900 0.060002032 0.936804095 
0.056869900 0.060002032 0.936804095 
0.056879900 0.060002032 0.936804095 
0.056889900 0.060002032 0.936804095 
0.056899900 0.060002032 0.936804095 
0.056909900 0.060002032 0.936804095 
0.056919900 0.060002032 0.936804095 
0.056929900 0.060002032 0.936804095 
0.056939900 0.060002032 0.936804095 
0.056949900 0.060002032 0.936804095 
0.056959900 0.060002032 0.936804095 
0.056969900 0.060002032 0.936804095 
0.056979900 0.060002032 0.936804095 
0.056989900 0.060002032 0.936804095 
0.056999900 0.060002032 0.936804095 
0.057009900 0.060002032 0.936804095 
0.057019900 0.060002032 0.936804095 
0.057029900 0.060002032 0.936804095 
0.057039900 0.060002032 0.936804095 
0.057049900 0.060002032 0.936804095 
0.057059900 0.060002032 0.936804095 
0.057069900 0.060002032 0.936804095 
0.057079900 0.060002032 0.936804095 
0.057089900 0.060002032 0.936804095 
0.057099900 0.060002032 0.936804095 
0.057109900 0.060002032 0.936804095 
0.057119900 0.060002032 0.936804095 
0.057129900 0.060002032 0.936804095 
0.057139900 0.060002032 0.936804095 
0.057149900 0.060002032 0.936804095 
0.057159900 0.060002032 0.936804095 
0.057169900 0.060002032 0.936804095 
0.057179900 0.060002032 0.936804095 
0.057189900 0.060002032 0.936804095 
0.057199900 0.060002032 0.936804095 
0.057209900 0.060002032 0.936804095 
0.057219900 0.060002032 0.936804095 
0.057229900 0.060002032 0.936804095 
0.057239900 0.060002032 0.936804095 
0.057249900 0.060002032 0.936804095 
0.057259900 0.060002032 0.936804095 
0.057269900 0.060002032 0.936804095 
0.057279900 0.060002032 0.936804095 
0.057289900 0.060002032 0.936804095 
0.057299900 0.060002032 0.936804095 
0.057309900 0.060002032 0.936804095 
0.057319900 0.060002032 0.936804095 
0.057329900 0.060002032 0.936804095 
0.057339900 0.060002032 0.936804095 
0.057349900 0.060002032 0.936804095 
0.057359900 0.060002032 0.936804095 
0.057369900 0.060002032 0.936804095 
0.057379900 0.060002032 0.936804095 
0.057389900 0.060002032 0.936804095 
0.057399900 0.060002032 0.936804095 
0.057409900 0.060002032 0.936804095 
0.057419900 0.060002032 0.936804095 
0.057429900 0.060002032 0.936804095 
0.057439900 0.060002032 0.936804095 
0.057449900 0.060002032 0.936804095 
0.057459900 0.060002032 0.936804095 
0.057469900 0.060002032 0.936804095 
0.057479900 0.060002032 0.936804095 
0.057489900 0.060002032 0.936804095 
0.057499900 0.060002032 0.936804095 
0.057509900 0.060002032 0.936804095 
0.057519900 0.060002032 0.936804095 
0.057529900 0.060002032 0.936804095 
0.057539900 0.060002032 0.936804095 
0.057549900 0.060002032 0.936804095 
0.057559900 0.060002032 0.936804095 
0.057569900 0.060002032 0.936804095 
0.057579900 0.060002032 0.936804095 
0.057589900 0.060002032 0.936804095 
0.057599900 0.060002032 0.936804095 
0.057609900 0.060002032 0.936804095 
0.057619900 0.060002032 0.936804095 
0.057629900 0.060002032 0.936804095 
0.057639900 0.060002032 0.936804095 
0.057649900 0.060002032 0.936804095 
0.057659900 0.060002032 0.936804095 
0.057669900 0.060002032 0.936804095 
0.057679900 0.060002032 0.936804095 
0.057689900 0.060002032 0.936804095 
0.057699900 0.060002032 0.936804095 
0.057709900 0.060002032 0.936804095 
0.057719900 0.060002032 0.936804095 
0.057729900 0.060002032 0.936804095 
0.057739900 0.060002032 0.936804095 
0.057749900 0.060002032 0.936804095 
0.057759900 0.060002032 0.936804095 
0.057769900 0.060002032 0.936804095 
0.057779900 0.060002032 0.936804095 
0.057789900 0.060002032 0.936804095 
0.057799900 0.060002032 0.936804095 
0.057809900 0.060002032 0.936804095 
0.057819900 0.060002032 0.936804095 
0.057829900 0.060002032 0.936804095 
0.057839900 0.060002032 0.936804095 
0.057849900 0.060002032 0.936804095 
0.057859900 0.060002032 0.936804095 
0.057869900 0.060002032 0.936804095 
0.057879900 0.060002032 0.936804095 
0.057889900 0.060002032 0.936804095 
0.057899900 0.060002032 0.936804095 
0.057909900 0.060002032 0.936804095 
0.057919900 0.060002032 0.936804095 
0.057929900 0.060002032 0.936804095 
0.057939900 0.060002032 0.936804095 
0.057949900 0.060002032 0.936804095 
0.057959900 0.060002032 0.936804095 
0.057969900 0.060002032 0.936804095 
0.057979900 0.060002032 0.936804095 
0.057989900 0.060002032 0.936804095 
0.057999900 0.060002032 0.936804095 
0.058009900 0.060002032 0.936804095 
0.058019900 0.060002032 0.936804095 
0.058029900 0.060002032 0.936804095 
0.058039900 0.060002032 0.936804095 
0.058049900 0.060002032 0.936804095 
0.058059900 0.060002032 0.936804095 
0.058069900 0.060002032 0.936804095 
0.058079900 0.060002032 0.936804095 
0.058089900 0.060002032 0.936804095 
0.058099900 0.060002032 0.936804095 
0.058109900 0.060002032 0.936804095 
0.058119900 0.060002032 0.936804095 
0.058129900 0.060002032 0.936804095 
0.058139900 0.060002032 0.936804095 
0.058149900 0.060002032 0.936804095 
0.058159900 0.060002032 0.936804095 
0.058169900 0.060002032 0.936804095 
0.058179900 0.060002032 0.936804095 
0.058189900 0.060002032 0.936804095 
0.058199900 0.060002032 0.936804095 
0.058209900 0.060002032 0.936804095 
0.058219900 0.060002032 0.936804095 
0.058229900 0.060002032 0.936804095 
0.058239900 0.060002032 0.936804095 
0.058249900 0.060002032 0.936804095 
0.058259900 0.060002032 0.936804095 
0.058269900 0.060002032 0.936804095 
0.058279900 0.060002032 0.936804095 
0.058289900 0.060002032 0.936804095 
0.058299900 0.060002032 0.936804095 
0.058309900 0.060002032 0.936804095 
0.058319900 0.060002032 0.936804095 
0.058329900 0.060002032 0.936804095 
0.058339900 0.060002032 0.936804095 
0.058349900 0.060002032 0.936804095 
0.058359900 0.060002032 0.936804095 
0.058369900 0.060002032 0.936804095 
0.058379900 0.060002032 0.936804095 
0.058389900 0.060002032 0.936804095 
0.058399900 0.060002032 0.936804095 
0.058409900 0.060002032 0.936804095 
0.058419900 0.060002032 0.936804095 
0.058429900 0.060002032 0.936804095 
0.058439900 0.060002032 0.936804095 
0.058449900 0.060002032 0.936804095 
0.058459900 0.060002032 0.936804095 
0.058469900 0.060002032 0.936804095 
0.058479900 0.060002032 0.936804095 
0.058489900 0.060002032 0.936804095 
0.058499900 0.060002032 0.936804095 
0.058509900 0.060002032 0.936804095 
0.058519900 0.060002032 0.936804095 
0.058529900 0.060002032 0.936804095 
0.058539900 0.060002032 0.936804095 
0.058549900 0.060002032 0.936804095 
0.058559900 0.060002032 0.936804095 
0.058569900 0.060002032 0.936804095 
0.058579900 0.060002032 0.936804095 
0.058589900 0.060002032 0.936804095 
0.058599900 0.060002032 0.936804095 
0.058609900 0.060002032 0.936804095 
0.058619900 0.060002032 0.936804095 
0.058629900 0.060002032 0.936804095 
0.058639900 0.060002032 0.936804095 
0.058649900 0.060002032 0.936804095 
0.058659900 0.060002032 0.936804095 
0.058669900 0.060002032 0.936804095 
0.058679900 0.060002032 0.936804095 
0.058689900 0.060002032 0.936804095 
0.058699900 0.060002032 0.936804095 
0.058709900 0.060002032 0.936804095 
0.058719900 0.060002032 0.936804095 
0.058729900 0.060002032 0.936804095 
0.058739900 0.060002032 0.936804095 
0.058749900 0.060002032 0.936804095 
0.058759900 0.060002032 0.936804095 
0.058769900 0.060002032 0.936804095 
0.058779900 0.060002032 0.936804095 
0.058789900 0.060002032 0.936804095 
0.058799900 0.060002032 0.936804095 
0.058809900 0.060002032 0.936804095 
0.058819900 0.060002032 0.936804095 
0.058829900 0.060002032 0.936804095 
0.058839900 0.060002032 0.936804095 
0.058849900 0.060002032 0.936804095 
0.058859900 0.060002032 0.936804095 
0.058869900 0.060002032 0.936804095 
0.058879900 0.060002032 0.936804095 
0.058889900 0.060002032 0.936804095 
0.058899900 0.060002032 0.936804095 
0.058909900 0.060002032 0.936804095 
0.058919900 0.060002032 0.936804095 
0.058929900 0.060002032 0.936804095 
0.058939900 0.060002032 0.936804095 
0.058949900 0.060002032 0.936804095 
0.058959900 0.060002032 0.936804095 
0.058969900 0.060002032 0.936804095 
0.058979900 0.060002032 0.936804095 
0.058989900 0.060002032 0.936804095 
0.058999900 0.060002032 0.936804095 
0.059009900 0.060002032 0.936804095 
0.059019900 0.060002032 0.936804095 
0.059029900 0.060002032 0.936804095 
0.059039900 0.060002032 0.936804095 
0.059049900 0.060002032 0.936804095 
0.059059900 0.060002032 0.936804095 
0.059069900 0.060002032 0.936804095 
0.059079900 0.060002032 0.936804095 
0.059089900 0.060002032 0.936804095 
0.059099900 0.060002032 0.936804095 
0.059109900 0.060002032 0.936804095 
0.059119900 0.060002032 0.936804095 
0.059129900 0.060002032 0.936804095 
0.059139900 0.060002032 0.936804095 
0.059149900 0.060002032 0.936804095 
0.059159900 0.060002032 0.936804095 
0.059169900 0.060002032 0.936804095 
0.059179900 0.060002032 0.936804095 
0.059189900 0.060002032 0.936804095 
0.059199900 0.060002032 0.936804095 
0.059209900 0.060002032 0.936804095 
0.059219900 0.060002032 0.936804095 
0.059229900 0.060002032 0.936804095 
0.059239900 0.060002032 0.936804095 
0.059249900 0.060002032 0.936804095 
0.059259900 0.060002032 0.936804095 
0.059269900 0.060002032 0.936804095 
0.059279900 0.060002032 0.936804095 
0.059289900 0.060002032 0.936804095 
0.059299900 0.060002032 0.936804095 
0.059309900 0.060002032 0.936804095 
0.059319900 0.060002032 0.936804095 
0.059329900 0.060002032 0.936804095 
0.059339900 0.060002032 0.936804095 
0.059349900 0.060002032 0.936804095 
0.059359900 0.060002032 0.936804095 
0.059369900 0.060002032 0.936804095 
0.059379900 0.060002032 0.936804095 
0.059389900 0.060002032 0.936804095 
0.059399900 0.060002032 0.936804095 
0.059409900 0.060002032 0.936804095 
0.059419900 0.060002032 0.936804095 
0.059429900 0.060002032 0.936804095 
0.059439900 0.060002032 0.936804095 
0.059449900 0.060002032 0.936804095 
0.059459900 0.060002032 0.936804095 
0.059469900 0.060002032 0.936804095 
0.059479900 0.060002032 0.936804095 
0.059489900 0.060002032 0.936804095 
0.059499900 0.060002032 0.936804095 
0.059509900 0.060002032 0.936804095 
0.059519900 0.060002032 0.936804095 
0.059529900 0.060002032 0.936804095 
0.059539900 0.060002032 0.936804095 
0.059549900 0.060002032 0.936804095 
0.059559900 0.060002032 0.936804095 
0.059569900 0.060002032 0.936804095 
0.059579900 0.060002032 0.936804095 
0.059589900 0.060002032 0.936804095 
0.059599900 0.060002032 0.936804095 
0.059609900 0.060002032 0.936804095 
0.059619900 0.060002032 0.936804095 
0.059629900 0.060002032 0.936804095 
0.059639900 0.060002032 0.936804095 
0.059649900 0.060002032 0.936804095 
0.059659900 0.060002032 0.936804095 
0.059669900 0.060002032 0.936804095 
0.059679900 0.060002032 0.936804095 
0.059689900 0.060002032 0.936804095 
0.059699900 0.060002032 0.936804095 
0.059709900 0.060002032 0.936804095 
0.059719900 0.060002032 0.936804095 
0.059729900 0.060002032 0.936804095 
0.059739900 0.060002032 0.936804095 
0.059749900 0.060002032 0.936804095 
0.059759900 0.060002032 0.936804095 
0.059769900 0.060002032 0.936804095 
0.059779900 0.060002032 0.936804095 
0.059789900 0.060002032 0.936804095 
0.059799900 0.060002032 0.936804095 
0.059809900 0.060002032 0.936804095 
0.059819900 0.060002032 0.936804095 
0.059829900 0.060002032 0.936804095 
0.059839900 0.060002032 0.936804095 
0.059849900 0.060002032 0.936804095 
0.059859900 0.060002032 0.936804095 
0.059869900 0.060002032 0.936804095 
0.059879900 0.060002032 0.936804095 
0.059889900 0.060002032 0.936804095 
0.059899900 0.060002032 0.936804095 
0.059909900 0.060002032 0.936804095 
0.059919900 0.060002032 0.936804095 
0.059929900 0.060002032 0.936804095 
0.059939900 0.060002032 0.936804095 
0.059949900 0.060002032 0.936804095 
0.059959900 0.060002032 0.936804095 
0.059969900 0.060002032 0.936804095 
0.059979900 0.060002032 0.936804095 
0.059989900 0.060002032 0.936804095 
0.059999900 0.060002032 0.936804095 
0.060009900 0.060002032 0.936804095 
0.060019900 0.060002032 0.936804095 
0.060029900 0.060002032 0.936804095 
0.060039900 0.060002032 0.936804095 
0.060049900 0.060002032 0.936804095 
0.060059900 0.060002032 0.936804095 
0.060069900 0.060002032 0.936804095 
0.060079900 0.060002032 0.936804095 
0.060089900 0.060002032 0.936804095 
0.060099900 0.060002032 0.936804095 
0.060109900 0.060002032 0.936804095 
0.060119900 0.060002032 0.936804095 
0.060129900 0.060002032 0.936804095 
0.060139900 0.060002032 0.936804095 
0.060149900 0.060002032 0.936804095 
0.060159900 0.060002032 0.936804095 
0.060169900 0.060002032 0.936804095 
0.060179900 0.060002032 0.936804095 
0.060189900 0.060002032 0.936804095 
0.060199900 0.060002032 0.936804095 
0.060209900 0.060002032 0.936804095 
0.060219900 0.060002032 0.936804095 
0.060229900 0.060002032 0.936804095 
0.060239900 0.060002032 0.936804095 
0.060249900 0.060002032 0.936804095 
0.060259900 0.060002032 0.936804095 
0.060269900 0.060002032 0.936804095 
0.060279900 0.060002032 0.936804095 
0.060289900 0.060002032 0.936804095 
0.060299900 0.060002032 0.936804095 
0.060309900 0.060002032 0.936804095 
0.060319900 0.060002032 0.936804095 
0.060329900 0.060002032 0.936804095 
0.060339900 0.060002032 0.936804095 
0.060349900 0.060002032 0.936804095 
0.060359900 0.060002032 0.936804095 
0.060369900 0.060002032 0.936804095 
0.060379900 0.060002032 0.936804095 
0.060389900 0.060002032 0.936804095 
0.060399900 0.060002032 0.936804095 
0.060409900 0.060002032 0.936804095 
0.060419900 0.060002032 0.936804095 
0.060429900 0.060002032 0.936804095 
0.060439900 0.060002032 0.936804095 
0.060449900 0.060002032 0.936804095 
0.060459900 0.060002032 0.936804095 
0.060469900 0.060002032 0.936804095 
0.060479900 0.060002032 0.936804095 
0.060489900 0.060002032 0.936804095 
0.060499900 0.060002032 0.936804095 
0.060509900 0.060002032 0.936804095 
0.060519900 0.060002032 0.936804095 
0.060529900 0.060002032 0.936804095 
0.060539900 0.060002032 0.936804095 
0.060549900 0.060002032 0.936804095 
0.060559900 0.060002032 0.936804095 
0.060569900 0.060002032 0.936804095 
0.060579900 0.060002032 0.936804095 
0.060589900 0.060002032 0.936804095 
0.060599900 0.060002032 0.936804095 
0.060609900 0.060002032 0.936804095 
0.060619900 0.060002032 0.936804095 
0.060629900 0.060002032 0.936804095 
0.060639900 0.060002032 0.936804095 
0.060649900 0.060002032 0.936804095 
0.060659900 0.060002032 0.936804095 
0.060669900 0.060002032 0.936804095 
0.060679900 0.060002032 0.936804095 
0.060689900 0.060002032 0.936804095 
0.060699900 0.060002032 0.936804095 
0.060709900 0.060002032 0.936804095 
0.060719900 0.060002032 0.936804095 
0.060729900 0.060002032 0.936804095 
0.060739900 0.060002032 0.936804095 
0.060749900 0.060002032 0.936804095 
0.060759900 0.060002032 0.936804095 
0.060769900 0.060002032 0.936804095 
0.060779900 0.060002032 0.936804095 
0.060789900 0.060002032 0.936804095 
0.060799900 0.060002032 0.936804095 
0.060809900 0.060002032 0.936804095 
0.060819900 0.060002032 0.936804095 
0.060829900 0.060002032 0.936804095 
0.060839900 0.060002032 0.936804095 
0.060849900 0.060002032 0.936804095 
0.060859900 0.060002032 0.936804095 
0.060869900 0.060002032 0.936804095 
0.060879900 0.060002032 0.936804095 
0.060889900 0.060002032 0.936804095 
0.060899900 0.060002032 0.936804095 
0.060909900 0.060002032 0.936804095 
0.060919900 0.060002032 0.936804095 
0.060929900 0.060002032 0.936804095 
0.060939900 0.060002032 0.936804095 
0.060949900 0.060002032 0.936804095 
0.060959900 0.060002032 0.936804095 
0.060969900 0.060002032 0.936804095 
0.060979900 0.060002032 0.936804095 
0.060989900 0.060002032 0.936804095 
0.060999900 0.060002032 0.936804095 
0.061009900 0.060002032 0.936804095 
0.061019900 0.060002032 0.936804095 
0.061029900 0.060002032 0.936804095 
0.061039900 0.060002032 0.936804095 
0.061049900 0.060002032 0.936804095 
0.061059900 0.060002032 0.936804095 
0.061069900 0.060002032 0.936804095 
0.061079900 0.060002032 0.936804095 
0.061089900 0.060002032 0.936804095 
0.061099900 0.060002032 0.936804095 
0.061109900 0.060002032 0.936804095 
0.061119900 0.060002032 0.936804095 
0.061129900 0.060002032 0.936804095 
0.061139900 0.060002032 0.936804095 
0.061149900 0.060002032 0.936804095 
0.061159900 0.060002032 0.936804095 
0.061169900 0.060002032 0.936804095 
0.061179900 0.060002032 0.936804095 
0.061189900 0.060002032 0.936804095 
0.061199900 0.060002032 0.936804095 
0.061209900 0.060002032 0.936804095 
0.061219900 0.060002032 0.936804095 
0.061229900 0.060002032 0.936804095 
0.061239900 0.060002032 0.936804095 
0.061249900 0.060002032 0.936804095 
0.061259900 0.060002032 0.936804095 
0.061269900 0.060002032 0.936804095 
0.061279900 0.060002032 0.936804095 
0.061289900 0.060002032 0.936804095 
0.061299900 0.060002032 0.936804095 
0.061309900 0.060002032 0.936804095 
0.061319900 0.060002032 0.936804095 
0.061329900 0.060002032 0.936804095 
0.061339900 0.060002032 0.936804095 
0.061349900 0.060002032 0.936804095 
0.061359900 0.060002032 0.936804095 
0.061369900 0.060002032 0.936804095 
0.061379900 0.060002032 0.936804095 
0.061389900 0.060002032 0.936804095 
0.061399900 0.060002032 0.936804095 
0.061409900 0.060002032 0.936804095 
0.061419900 0.060002032 0.936804095 
0.061429900 0.060002032 0.936804095 
0.061439900 0.060002032 0.936804095 
0.061449900 0.060002032 0.936804095 
0.061459900 0.060002032 0.936804095 
0.061469900 0.060002032 0.936804095 
0.061479900 0.060002032 0.936804095 
0.061489900 0.060002032 0.936804095 
0.061499900 0.060002032 0.936804095 
0.061509900 0.060002032 0.936804095 
0.061519900 0.060002032 0.936804095 
0.061529900 0.060002032 0.936804095 
0.061539900 0.060002032 0.936804095 
0.061549900 0.060002032 0.936804095 
0.061559900 0.060002032 0.936804095 
0.061569900 0.060002032 0.936804095 
0.061579900 0.060002032 0.936804095 
0.061589900 0.060002032 0.936804095 
0.061599900 0.060002032 0.936804095 
0.061609900 0.060002032 0.936804095 
0.061619900 0.060002032 0.936804095 
0.061629900 0.060002032 0.936804095 
0.061639900 0.060002032 0.936804095 
0.061649900 0.060002032 0.936804095 
0.061659900 0.060002032 0.936804095 
0.061669900 0.060002032 0.936804095 
0.061679900 0.060002032 0.936804095 
0.061689900 0.060002032 0.936804095 
