Sim: 4
Label: rocket
Time: 0.003000004367293673
Description: Test run of cold flow MSSE simulation with Ma 0.1 initialisation
Variables: 17
vel_x Ma p T rho u massf_H2 massf_O2 massf_OH massf_H2O massf_H massf_O dx dV A_c A_s pos_x
923.902854039 0.579970963 18410351.425575342 3475.100780432 8.655453653 -3566075.502943214 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000179325 0.071720469 0.002717538 0.323750000 
950.907201133 0.597481938 18177855.479813851 3468.401919270 8.562653874 -3587308.099236638 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000176120 0.070438692 0.002659343 0.326250000 
978.533486280 0.615448142 17934492.408583533 3461.347258813 8.465236155 -3609660.390541420 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000173120 0.069238736 0.002604548 0.328750000 
1006.795289917 0.633883876 17680231.804096807 3453.919202192 8.363170319 -3633186.820302914 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000170320 0.068118783 0.002553119 0.331250000 
1035.706020769 0.652803813 17415118.313519288 3446.099433742 8.256458179 -3657943.942748622 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000167715 0.067077121 0.002505028 0.333750000 
1065.278319314 0.672222641 17139281.366164260 3437.869066062 8.145137812 -3683989.939107570 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000165302 0.066112144 0.002460247 0.336250000 
1095.523239518 0.692154559 16852945.351665825 3429.208879962 8.029287957 -3711383.839588001 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000163078 0.065222354 0.002418752 0.338750000 
1126.449153548 0.712612570 16556440.151198419 3420.099689127 7.909032480 -3740184.351637058 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000161038 0.064406360 0.002380521 0.341250000 
1158.060316302 0.733607543 16250211.858101118 3410.522868830 7.784544793 -3770448.171909496 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000159179 0.063662878 0.002345535 0.343750000 
1190.355020681 0.755146966 15934833.445530960 3400.461095952 7.656052071 -3802227.635282544 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000157498 0.062990731 0.002313777 0.346250000 
1223.323270954 0.777233333 15611015.085293395 3389.899355559 7.523839102 -3835567.530226063 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000155993 0.062388848 0.002285232 0.348750000 
1256.943895672 0.799862104 15279613.916265421 3378.826278610 7.388251626 -3870500.882005744 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000154662 0.061856267 0.002259888 0.351250000 
1291.180989665 0.823019126 14941643.654701369 3367.235894076 7.249699292 -3907043.448175632 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000153501 0.061392131 0.002237733 0.353750000 
1325.979429128 0.846677315 14598286.545089185 3355.129939777 7.108659300 -3945186.481153369 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000152510 0.060995691 0.002218759 0.356250000 
1361.258636798 0.870791999 14250916.907429110 3342.521101449 6.965684675 -3984886.607732393 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000151686 0.060666306 0.002202957 0.358750000 
1396.901633013 0.895292800 13901168.107390547 3329.438408406 6.821430688 -4026048.982533140 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000151029 0.060403440 0.002190323 0.361250000 
1432.727597369 0.920063740 13551161.941308897 3315.939606427 6.676749518 -4068488.608518809 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000150537 0.060206665 0.002180851 0.363750000 
1468.390766039 0.944871147 13204458.136881301 3302.154019441 6.533086656 -4111796.122632115 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000150210 0.060075660 0.002174539 0.366250000 
1502.783689854 0.968940830 12871733.581927273 3288.530073358 6.394850339 -4154562.080034123 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000150046 0.060010211 0.002171383 0.368750000 
