Sim: 4
ID: 150
Description: Test run of cold flow MSSE simulation with Ma 0.1 initialisation
Variables: 4
time A mass_flux Ma
0.002151760 0.060002032 9568.246052210 0.971620384 
0.002157051 0.060002032 9567.882299484 0.971666002 
0.002162342 0.060002032 9567.635135840 0.971711463 
0.002167633 0.060002032 9567.503141565 0.971756695 
0.002172923 0.060002032 9567.484715253 0.971801627 
0.002178214 0.060002032 9567.578075979 0.971846188 
0.002183506 0.060002032 9567.781266139 0.971890307 
0.002188797 0.060002032 9568.092155008 0.971933916 
0.002194088 0.060002032 9568.508443004 0.971976945 
0.002199379 0.060002032 9569.027666672 0.972019328 
0.002204670 0.060002032 9569.647204371 0.972060998 
0.002209961 0.060002032 9570.364282651 0.972101890 
0.002215252 0.060002032 9571.175983276 0.972141942 
0.002220542 0.060002032 9572.079250868 0.972181092 
0.002225833 0.060002032 9573.070901107 0.972219281 
0.002231124 0.060002032 9574.147629445 0.972256452 
0.002236415 0.060002032 9575.306020272 0.972292551 
0.002241705 0.060002032 9576.542556463 0.972327525 
0.002246996 0.060002032 9577.853629248 0.972361327 
0.002252286 0.060002032 9579.235548333 0.972393908 
0.002257577 0.060002032 9580.684552197 0.972425227 
0.002262867 0.060002032 9582.196818515 0.972455244 
0.002268157 0.060002032 9583.768474613 0.972483922 
0.002273447 0.060002032 9585.395607910 0.972511229 
0.002278737 0.060002032 9587.074276278 0.972537135 
0.002284027 0.060002032 9588.800518246 0.972561615 
0.002289317 0.060002032 9590.570363017 0.972584647 
0.002294606 0.060002032 9592.379840209 0.972606212 
0.002299895 0.060002032 9594.224989309 0.972626297 
0.002305185 0.060002032 9596.101868757 0.972644890 
0.002310474 0.060002032 9598.006564647 0.972661985 
0.002315763 0.060002032 9599.935199001 0.972677578 
0.002321051 0.060002032 9601.883937576 0.972691669 
0.002326340 0.060002032 9603.848997202 0.972704262 
0.002331628 0.060002032 9605.826652604 0.972715363 
0.002336917 0.060002032 9607.813242727 0.972724984 
0.002342205 0.060002032 9609.805176530 0.972733136 
0.002347493 0.060002032 9611.798938262 0.972739838 
0.002352780 0.060002032 9613.791092222 0.972745106 
0.002358068 0.060002032 9615.778287011 0.972748965 
0.002363356 0.060002032 9617.757259291 0.972751436 
0.002368643 0.060002032 9619.724837065 0.972752548 
0.002373930 0.060002032 9621.677942511 0.972752328 
0.002379217 0.060002032 9623.613594382 0.972750808 
0.002384504 0.060002032 9625.528910008 0.972748019 
0.002389790 0.060002032 9627.421106931 0.972743996 
0.002395077 0.060002032 9629.287504201 0.972738774 
0.002400363 0.060002032 9631.125523364 0.972732389 
