# 1:t(s) 2:T(K) 3:p(Pa) 4:rho(kg/m^3) 5:massf_N2 6:massf_N 7:conc_N2 8:conc_N
 7.600e-05   6284.546  1.476e+05  7.019e-02   8.728069982791e-01   1.271930017209e-01   2.186957395062e+00   6.374047785184e-01
 7.700e-05   6289.125  1.477e+05  7.019e-02   8.729578281005e-01   1.270421718995e-01   2.187335323279e+00   6.366489220829e-01
 7.800e-05   6293.500  1.478e+05  7.019e-02   8.731019485854e-01   1.268980514146e-01   2.187696440183e+00   6.359266882765e-01
 7.900e-05   6297.678  1.478e+05  7.019e-02   8.732396260877e-01   1.267603739123e-01   2.188041413163e+00   6.352367423151e-01
 8.000e-05   6301.669  1.479e+05  7.019e-02   8.733711190466e-01   1.266288809534e-01   2.188370889782e+00   6.345777890772e-01
 8.100e-05   6305.479  1.480e+05  7.019e-02   8.734966780078e-01   1.265033219922e-01   2.188685497822e+00   6.339485729978e-01
 8.200e-05   6309.115  1.481e+05  7.019e-02   8.736165456634e-01   1.263834543366e-01   2.188985845386e+00   6.333478778696e-01
 8.300e-05   6312.586  1.481e+05  7.019e-02   8.737309569089e-01   1.262690430911e-01   2.189272521043e+00   6.327745265558e-01
 8.400e-05   6315.898  1.482e+05  7.019e-02   8.738401389171e-01   1.261598610829e-01   2.189546094010e+00   6.322273806221e-01
 8.500e-05   6319.058  1.482e+05  7.019e-02   8.739443112260e-01   1.260556887740e-01   2.189807114375e+00   6.317053398919e-01
 8.600e-05   6322.072  1.483e+05  7.019e-02   8.740436858420e-01   1.259563141580e-01   2.190056113354e+00   6.312073419341e-01
 8.700e-05   6324.946  1.484e+05  7.019e-02   8.741384673542e-01   1.258615326458e-01   2.190293603577e+00   6.307323614870e-01
 8.800e-05   6327.687  1.484e+05  7.019e-02   8.742288530607e-01   1.257711469393e-01   2.190520079407e+00   6.302794098272e-01
 8.900e-05   6330.300  1.485e+05  7.019e-02   8.743150331044e-01   1.256849668956e-01   2.190736017277e+00   6.298475340881e-01
 9.000e-05   6332.791  1.485e+05  7.019e-02   8.743971906176e-01   1.256028093824e-01   2.190941876054e+00   6.294358165346e-01
 9.100e-05   6335.166  1.485e+05  7.019e-02   8.744755018744e-01   1.255244981256e-01   2.191138097420e+00   6.290433738007e-01
 9.200e-05   6337.428  1.486e+05  7.019e-02   8.745501364494e-01   1.254498635506e-01   2.191325106274e+00   6.286693560945e-01
 9.300e-05   6339.584  1.486e+05  7.019e-02   8.746212573814e-01   1.253787426186e-01   2.191503311133e+00   6.283129463764e-01
 9.400e-05   6341.638  1.487e+05  7.019e-02   8.746890213417e-01   1.253109786583e-01   2.191673104563e+00   6.279733595160e-01
 9.500e-05   6343.595  1.487e+05  7.019e-02   8.747535788059e-01   1.252464211941e-01   2.191834863605e+00   6.276498414322e-01
 9.600e-05   6345.459  1.487e+05  7.019e-02   8.748150742280e-01   1.251849257720e-01   2.191988950211e+00   6.273416682202e-01
 9.700e-05   6347.234  1.488e+05  7.019e-02   8.748736462160e-01   1.251263537840e-01   2.192135711686e+00   6.270481452706e-01
 9.800e-05   6348.925  1.488e+05  7.019e-02   8.749294277088e-01   1.250705722912e-01   2.192275481129e+00   6.267686063840e-01
 9.900e-05   6350.534  1.488e+05  7.019e-02   8.749825461531e-01   1.250174538469e-01   2.192408577879e+00   6.265024128845e-01
 1.000e-04   6352.067  1.489e+05  7.019e-02   8.750331236800e-01   1.249668763200e-01   2.192535307954e+00   6.262489527346e-01
 1.010e-04   6353.526  1.489e+05  7.019e-02   8.750812772801e-01   1.249187227199e-01   2.192655964493e+00   6.260076396557e-01
 1.020e-04   6354.915  1.489e+05  7.019e-02   8.751271189784e-01   1.248728810216e-01   2.192770828193e+00   6.257779122561e-01
 1.030e-04   6356.237  1.490e+05  7.019e-02   8.751707560056e-01   1.248292439944e-01   2.192880167737e+00   6.255592331677e-01
 1.040e-04   6357.496  1.490e+05  7.019e-02   8.752122909684e-01   1.247877090316e-01   2.192984240223e+00   6.253510881958e-01
 1.050e-04   6358.694  1.490e+05  7.019e-02   8.752518220165e-01   1.247481779835e-01   2.193083291580e+00   6.251529854812e-01
 1.060e-04   6359.833  1.490e+05  7.019e-02   8.752894430064e-01   1.247105569936e-01   2.193177556982e+00   6.249644546781e-01
 1.070e-04   6360.918  1.490e+05  7.019e-02   8.753252436628e-01   1.246747563372e-01   2.193267261247e+00   6.247850461480e-01
 1.080e-04   6361.950  1.491e+05  7.019e-02   8.753593097355e-01   1.246406902645e-01   2.193352619235e+00   6.246143301713e-01
